timestamp,pnl,cum_pnl
2024-06-04 16:34:00+00:00,-0.6026674429513618,-0.6026674429513618
2024-06-19 16:27:00+00:00,1.373954342700591,0.7712868997492291
2024-06-25 13:18:00+00:00,0.036277643843228666,0.8075645435924578
2024-07-01 16:29:00+00:00,0.6024306870445802,1.409995230637038
2024-07-11 16:26:00+00:00,-0.8338498006062864,0.5761454300307516
2024-07-16 01:54:00+00:00,0.00852317149250776,0.5846686015232594
2024-07-18 13:51:00+00:00,0.15796069426640066,0.7426292957896601
2024-08-05 01:00:00+00:00,0.19368115923814644,0.9363104550278065
2024-08-05 13:10:00+00:00,0.36544317806479587,1.3017536330926025
2024-08-15 16:32:00+00:00,-0.8832790776747644,0.41847455541783807
2024-08-20 01:51:00+00:00,-0.060073997273803637,0.35840055814403443
2024-08-22 16:11:00+00:00,2.105002559906629,2.4634031180506635
2024-08-23 15:41:00+00:00,2.0247952293847873,4.488198347435451
2024-08-27 01:58:00+00:00,0.04171023365093329,4.529908581086384
2024-09-12 13:18:00+00:00,0.04706628897217529,4.576974870058559
2024-09-27 13:47:00+00:00,0.07537066862718522,4.652345538685744
2024-10-15 01:58:00+00:00,-0.09090106817508287,4.561444470510661
2024-10-21 16:44:00+00:00,3.3710677550309365,7.932512225541598
2024-10-23 01:00:00+00:00,-0.001528277974147993,7.93098394756745
2024-10-28 13:33:00+00:00,0.11179821748652564,8.042782165053975
2024-11-08 13:34:00+00:00,0.04944435731623137,8.092226522370206
2024-11-13 13:44:00+00:00,0.11934069114781799,8.211567213518023
2024-11-21 13:56:00+00:00,-0.04475489393704533,8.166812319580979
2024-12-12 14:18:00+00:00,0.02996593286518351,8.196778252446162
2024-12-20 13:58:00+00:00,-0.11822289627802461,8.078555356168136
2025-01-07 13:13:00+00:00,0.17308288045851916,8.251638236626656
2025-01-15 13:52:00+00:00,-0.1177117209372989,8.133926515689357
2025-01-17 13:25:00+00:00,0.05630698425534075,8.190233499944698
2025-02-17 16:23:00+00:00,-0.8491790413096191,7.341054458635079
2025-03-14 16:55:00+00:00,-0.6732263707237932,6.6678280879112855
2025-03-19 14:16:00+00:00,-0.02899643539320812,6.6388316525180775
2025-03-27 13:22:00+00:00,0.10419723497746469,6.743028887495543
2025-04-07 13:22:00+00:00,0.11894947375053444,6.861978361246077
2025-04-09 13:00:00+00:00,0.06366163193630546,6.925639993182383
2025-04-10 01:02:00+00:00,0.30663982645967874,7.232279819642062
2025-04-14 12:59:00+00:00,0.3448002040658157,7.577080023707878
2025-04-23 01:06:00+00:00,0.34512007966409486,7.9222001033719724
2025-04-24 13:00:00+00:00,0.037788927464855335,7.9599890308368275
2025-04-25 16:17:00+00:00,0.739371202320404,8.69936023315723
2025-04-29 13:01:00+00:00,0.1526197693078896,8.85198000246512
2025-05-08 13:05:00+00:00,0.1344195505652515,8.986399553030372
2025-05-13 16:34:00+00:00,1.563043739994765,10.549443293025137
2025-05-15 13:50:00+00:00,0.056289652693112015,10.605732945718248
2025-05-20 01:57:00+00:00,-0.08329208019046885,10.522440865527779
2025-05-22 16:17:00+00:00,-0.7068421491517484,9.81559871637603
2025-05-27 13:22:00+00:00,0.14799974995649848,9.96359846633253
2025-05-29 03:10:00+00:00,0.025998005507449524,9.98959647183998
